Folio,ClienteID,VendedorID,TimeID
A007516,NO PROPORCIONADO,NO PROPORCIONADO,20220116
A007517,5199,9,20180130
A007518,5131,1,20220924
A007519,5132,1,20160225
A007520,5223,1,20170128
A007521,5223,1,20191011
A007522,5509,1,20181017
A007523,5509,1,20151219
A007524,5509,1,20150512
A007525,5509,1,20150403
A007526,5509,1,20151016
A007527,NO PROPORCIONADO,NO PROPORCIONADO,20161225
A007528,5947,8,20150423
A007529,5993,8,20210525
A007530,5608,5,20160719
A007531,5260,8,20150401
A007532,5603,4,20220512
A007533,5861,9,20210523
A007534,5034,8,20140704
A007535,5034,8,20201025
A007536,5286,1,20141008
A007537,5057,2,20171130
A007538,5036,2,20180905
A007539,5031,8,20150121
A007540,5621,1,20190101
A007541,5001,7,20170831
A007542,5370,5,20220907
A007543,0105,3,20211202
A007544,5040,7,20161117
A007545,5777,7,20140402
A007546,5038,2,20191201
A007547,5046,7,20220701
A007548,5018,7,20180914
A007549,5885,4,20150629
A007550,5885,4,20140102
A007551,NO PROPORCIONADO,NO PROPORCIONADO,20200325
A007552,5080,2,20220527
A007553,6011,8,20180926
A007554,5175,8,20170517
A007555,5639,8,20140217
A007556,5001,7,20180526
A007557,5018,7,20140709
A007558,5124,1,20140602
A007559,NO PROPORCIONADO,NO PROPORCIONADO,20200414
A007560,0024,3,20170320
A007561,5641,1,20140402
A007562,5894,9,20140619
A007563,5291,4,20180617
A007564,5894,9,20221202
A007565,NO PROPORCIONADO,NO PROPORCIONADO,20180421
A007566,5894,9,20200814
A007567,NO PROPORCIONADO,NO PROPORCIONADO,20181007
A007568,5894,9,20220826
A007569,0053,0,20140831
A007570,5230,8,20140728
A007571,5028,4,20141111
A007572,0024,3,20200508
A007573,0083,3,20140425
A007574,0083,3,20160208
A007575,5214,4,20141204
A007576,0093,3,20160627
A007577,5214,4,20210201
A007578,5208,2,20200219
A007579,0034,3,20160404
A007580,0121,3,20181217
A007581,NO PROPORCIONADO,NO PROPORCIONADO,20200624
A007582,5583,4,20170618
A007583,5088,4,20180416
A007584,5557,2,20180319
A007585,5826,7,20140803
A007586,5735,7,20181014
A007587,5099,7,20151115
A007588,5099,7,20220514
A007589,5669,9,20221128
A007590,5919,4,20140404
A007591,0008,3,20221206
A007592,5421,4,20161024
A007593,5421,4,20170723
A007594,5421,4,20210101
A007595,5421,4,20140725
A007596,5421,4,20221018
A007597,5421,4,20140502
A007598,5421,4,20190623
A007599,5421,4,20170429
A007600,5421,4,20170820
A007601,5421,4,20140902
A007602,5421,4,20160526
A007603,NO PROPORCIONADO,NO PROPORCIONADO,20151223
A007604,NO PROPORCIONADO,NO PROPORCIONADO,20200625
A007605,NO PROPORCIONADO,NO PROPORCIONADO,20210502
A007606,NO PROPORCIONADO,NO PROPORCIONADO,20170822
A007607,5112,1,20160507
A007608,5159,7,20180414
A007609,5180,8,20190206
A007610,NO PROPORCIONADO,NO PROPORCIONADO,20171104
A007611,5150,1,20140909
A007612,5223,1,20161023
A007613,5683,1,20181017
A007614,5134,1,20210629
A007615,5132,1,20161201
A007616,5509,1,20190705
A007617,5509,1,20220303
A007618,5509,1,20150529
A007619,5509,1,20150618
A007620,5509,1,20200125
A007621,0024,3,20140809
A007622,5124,1,20180521
A007623,0093,3,20150630
A007624,5226,7,20150309
A007625,5421,4,20180226
A007626,5183,7,20191206
A007627,5187,7,20160108
A007628,5092,7,20190825
A007629,5950,8,20170118
A007630,5056,8,20200217
A007631,5053,2,20171105
A007632,5603,4,20210202
A007633,5053,2,20210902
A007634,5034,8,20180916
A007635,5351,8,20190323
A007636,5075,8,20211113
A007637,5333,4,20211015
A007638,5818,1,20180319
A007639,5744,8,20220814
A007640,5396,4,20200506
A007641,5409,8,20220408
A007642,5086,8,20220317
A007643,5245,7,20170203
A007644,5318,9,20220301
A007645,5202,8,20220111
A007646,5213,8,20180801
A007647,5079,1,20200710
A007648,5286,1,20200517
A007649,5661,1,20140730
A007650,5266,2,20150712
A007651,NO PROPORCIONADO,NO PROPORCIONADO,20160111
A007652,NO PROPORCIONADO,NO PROPORCIONADO,20150814
A007653,NO PROPORCIONADO,NO PROPORCIONADO,20210528
A007654,5760,8,20190615
A007655,5873,8,20210504
A007656,5150,1,20171210
A007657,5218,8,20150918
A007658,5686,5,20171021
A007659,5091,1,20210609
A007660,5999,9,20180424
A007661,NO PROPORCIONADO,NO PROPORCIONADO,20150720
A007662,NO PROPORCIONADO,NO PROPORCIONADO,20150111
A007663,5080,2,20200313
A007664,5082,2,20160618
A007665,NO PROPORCIONADO,NO PROPORCIONADO,20190816
A007666,5219,1,20200725
A007667,NO PROPORCIONADO,NO PROPORCIONADO,20171123
A007668,NO PROPORCIONADO,NO PROPORCIONADO,20150924
A007669,5020,8,20180128
A007670,NO PROPORCIONADO,NO PROPORCIONADO,20200314
A007671,0068,3,20200915
A007672,0018,3,20180917
A007673,0024,3,20201113
A007674,0024,3,20140523
A007675,0024,3,20150708
A007676,0024,3,20151021
A007677,0024,3,20140209
A007678,0053,0,20220114
A007679,NO PROPORCIONADO,NO PROPORCIONADO,20171224
A007680,NO PROPORCIONADO,NO PROPORCIONADO,20210511
A007681,0011,3,20160726
A007682,5130,1,20211211
A007683,5223,1,20200214
A007684,5223,1,20150512
A007685,5509,1,20220317
A007686,5509,1,20180527
A007687,5509,1,20220712
A007688,5509,1,20200512
A007689,5509,1,20210211
A007690,5509,1,20180914
A007691,5483,4,20220928
A007692,5054,2,20210212
A007693,5031,8,20210808
A007694,5992,5,20160916
A007695,5096,7,20180724
A007696,5056,8,20140413
A007697,5305,4,20170410
A007698,NO PROPORCIONADO,NO PROPORCIONADO,20150526
A007699,0089,3,20141229
A007700,0024,3,20150912
A007701,0024,3,20151121
A007702,5995,9,20171208
A007703,NO PROPORCIONADO,NO PROPORCIONADO,20170620
A007704,5851,5,20160805
A007705,5001,7,20170228
A007706,5187,7,20190604
A007707,0098,3,20141011
A007708,0024,3,20180626
A007709,0024,3,20210411
A007710,0024,3,20150612
A007711,0024,3,20140806
A007712,0024,3,20180707
A007713,0024,3,20150928
A007714,0105,3,20140902
A007715,5780,1,20180710
A007716,5490,4,20210716
A007717,5075,8,20210708
A007718,5333,4,20200702
A007719,5975,4,20171205
A007720,0024,3,20180308
A007721,5112,1,20200429
A007722,5392,2,20211016
A007723,5098,1,20140109
A007724,5878,9,20191107
A007725,NO PROPORCIONADO,NO PROPORCIONADO,20210206
A007726,5063,8,20210924
A007727,5993,8,20141006
A007728,5020,8,20150211
A007729,5237,1,20191220
A007730,5169,1,20170730
A007731,5741,1,20150727
A007732,5291,4,20220520
A007733,5941,5,20140120
A007734,NO PROPORCIONADO,NO PROPORCIONADO,20220915
A007735,NO PROPORCIONADO,NO PROPORCIONADO,20170824
A007736,NO PROPORCIONADO,NO PROPORCIONADO,20191101
A007737,NO PROPORCIONADO,NO PROPORCIONADO,20161030
A007738,0155,10,20190121
A007739,0155,10,20210409
A007740,0155,10,20170410
A007741,0155,10,20160903
A007742,0155,10,20210217
A007743,0155,10,20180221
A007744,0155,10,20140627
A007745,0155,10,20180131
A007746,0155,10,20160324
A007747,0018,3,20150423
A007748,0018,3,20170623
A007749,0018,3,20190111
A007750,6026,5,20210718
A007751,5827,2,20200620
A007752,5542,5,20141225
A007753,0126,10,20170818
A007754,5995,9,20161005
A007755,0024,3,20210306
A007756,0155,10,20190802
A007757,0024,3,20210406
A007758,0024,3,20160430
A007759,0155,10,20150930
A007760,5733,2,20170628
A007761,5733,2,20151113
A007762,6011,8,20171031
A007763,5124,1,20150323
A007764,5364,8,20180117
A007765,5080,2,20160412
A007766,5733,2,20141002
A007767,5661,1,20220405
A007768,5064,8,20170207
A007769,5733,2,20160119
A007770,5733,2,20200625
A007771,5733,2,20210114
A007772,5827,2,20140823
A007773,5180,8,20181208
A007774,5950,8,20190323
A007775,5639,8,20180613
A007776,5124,1,20210207
A007777,5934,2,20150221
A007778,5054,2,20180120
A007779,5031,8,20200824
A007780,5057,2,20180512
A007781,5992,5,20191202
A007782,5053,2,20141017
A007783,5603,4,20210223
A007784,5034,8,20200316
A007785,5621,1,20220920
A007786,NO PROPORCIONADO,NO PROPORCIONADO,20180506
A007787,5733,2,20190619
A007788,NO PROPORCIONADO,NO PROPORCIONADO,20220805
A007789,5405,9,20210817
A007790,NO PROPORCIONADO,NO PROPORCIONADO,20220401
A007791,5453,1,20181118
A007792,0161,3,20211130
A007793,5509,1,20161102
A007794,5509,1,20200602
A007795,5509,1,20201118
A007796,5509,1,20170808
A007797,0008,3,20180515
A007798,5245,7,20181004
A007799,5733,2,20190715
A007800,5733,2,20220310
A007801,5733,2,20191001
A007802,5733,2,20141211
A007803,5733,2,20200607
A007804,5733,2,20220804
A007805,NO PROPORCIONADO,NO PROPORCIONADO,20180131
A007806,0103,5,20171014
A007807,0146,10,20160325
A007808,0024,3,20190716
A007809,5733,2,20220906
A007810,0103,5,20210118
A007811,5421,4,20150108
A007812,5421,4,20151026
A007813,5421,4,20160804
A007814,5421,4,20160603
A007815,5733,2,20151119
A007816,5733,2,20160224
A007817,0053,0,20210117
A007818,0053,0,20160816
A007819,5098,1,20140318
A007820,0053,0,20201023
A007821,5062,7,20210701
A007822,5819,5,20220804
A007823,5183,7,20171031
A007824,5396,4,20190725
A007825,5143,1,20221210
A007826,5050,7,20180220
A007827,5040,7,20160410
A007828,5245,7,20150530
A007829,5246,7,20200426
A007830,NO PROPORCIONADO,NO PROPORCIONADO,20171113
A007831,0024,3,20160603
A007832,NO PROPORCIONADO,NO PROPORCIONADO,20190326
A007833,NO PROPORCIONADO,NO PROPORCIONADO,20171110
A007834,NO PROPORCIONADO,NO PROPORCIONADO,20191105
A007835,5861,9,20180404
A007836,5132,1,20141121
A007837,5134,1,20170313
A007838,5130,1,20200609
A007839,5223,1,20180829
A007840,5223,1,20171129
A007841,5038,2,20191202
A007842,5050,7,20210210
A007843,5050,7,20160629
A007844,5050,7,20170317
A007845,5050,7,20211202
A007846,5040,7,20221124
A007847,5001,7,20170722
A007848,5150,1,20211008
A007849,5075,8,20150317
A007850,5333,4,20160908
A007851,5669,9,20150815
A007852,5669,9,20220118
A007853,5034,8,20200411
A007854,5603,4,20181016
A007855,5093,7,20160228
A007856,5213,8,20200115
A007857,5056,8,20141005
A007858,5841,7,20220926
A007859,5092,7,20211217
A007860,5421,4,20210808
A007861,5038,2,20191007
A007862,5204,8,20210602
A007863,5099,7,20150124
A007864,5099,7,20170307
A007865,5735,7,20210102
A007866,6018,5,20211011
A007867,5423,7,20140409
A007868,5241,7,20200228
A007869,5409,8,20170311
A007870,5191,9,20211207
A007871,5191,9,20151212
A007872,5937,9,20150118
A007873,0024,3,20210124
A007874,5654,5,20200311
A007875,NO PROPORCIONADO,NO PROPORCIONADO,20200211
A007876,NO PROPORCIONADO,NO PROPORCIONADO,20170515
A007877,5219,1,20181004
A007878,5734,5,20171015
A007879,5218,8,20170622
A007880,5070,1,20210822
A007881,5090,8,20221211
A007882,5913,9,20210521
A007883,5219,1,20210315
A007884,6027,5,20191214
A007885,NO PROPORCIONADO,NO PROPORCIONADO,20220622
A007886,NO PROPORCIONADO,NO PROPORCIONADO,20210614
A007887,5760,8,20181230
A007888,NO PROPORCIONADO,NO PROPORCIONADO,20170129
A007889,5159,7,20150511
A007890,NO PROPORCIONADO,NO PROPORCIONADO,20200822
A007891,5226,7,20220529
A007892,5029,7,20190510
A007893,5187,7,20151108
A007894,5230,8,20161216
A007895,5343,8,20220926
A007896,5103,8,20180330
A007897,5293,8,20200214
A007898,5001,7,20200908
A007899,5701,5,20160502
A007900,5082,2,20150223
A007901,NO PROPORCIONADO,NO PROPORCIONADO,20210625
A007902,NO PROPORCIONADO,NO PROPORCIONADO,20160625
A007903,NO PROPORCIONADO,NO PROPORCIONADO,20150907
A007904,0024,3,20161125
A007905,0018,3,20181007
A007906,0089,3,20220316
A007907,NO PROPORCIONADO,NO PROPORCIONADO,20201225
A007908,5026,2,20160904
A007909,5081,2,20180224
A007910,5026,2,20220627
A007911,5223,1,20221226
A007912,5134,1,20190926
A007913,5132,1,20220915
A007914,5995,9,20201013
A007915,0024,3,20160512
A007916,0006,3,20220216
A007917,0092,3,20220524
A007918,0024,3,20181218
A007919,0121,3,20210605
A007920,0024,3,20181206
A007921,0121,3,20191022
A007922,5223,1,20220920
A007923,NO PROPORCIONADO,NO PROPORCIONADO,20220610
A007924,5187,7,20200313
A007925,5996,9,20150702
A007926,5028,4,20160512
A007927,NO PROPORCIONADO,NO PROPORCIONADO,20150318
A007928,5001,7,20220106
A007929,5777,7,20140729
A007930,5038,2,20160413
A007931,5038,2,20200313
A007932,5046,7,20161108
A007933,5174,8,20160715
A007934,5173,8,20150217
A007935,5673,9,20200109
A007936,0024,3,20200810
A007937,5069,1,20170605
A007938,NO PROPORCIONADO,NO PROPORCIONADO,20151123
A007939,NO PROPORCIONADO,NO PROPORCIONADO,20220208
A007940,NO PROPORCIONADO,NO PROPORCIONADO,20190321
A007941,NO PROPORCIONADO,NO PROPORCIONADO,20141129
A007942,NO PROPORCIONADO,NO PROPORCIONADO,20210707
A007943,5669,2,20140821
A007944,5031,8,20170729
A007945,5054,2,20190103
A007946,5253,1,20200702
A007947,5621,1,20210406
A007948,5036,2,20160916
A007949,5040,7,20180723
A007950,0034,3,20141026
A007951,5291,4,20170608
A007952,5877,8,20200220
A007953,5081,2,20170811
A007954,NO PROPORCIONADO,NO PROPORCIONADO,20221116
A007955,5325,1,20170721
A007956,5063,8,20191118
A007957,0024,3,20140525
A007958,0024,3,20200209
A007959,0024,3,20150924
A007960,NO PROPORCIONADO,NO PROPORCIONADO,20170903
A007961,NO PROPORCIONADO,NO PROPORCIONADO,20190403
A007962,5075,8,20170118
A007963,5603,4,20160118
A007964,0024,3,20150611
A007965,0024,3,20140912
A007966,NO PROPORCIONADO,NO PROPORCIONADO,20200519
A007967,0024,3,20171124
A007968,0024,3,20190602
A007969,5687,9,20150201
A007970,5687,9,20160412
A007971,5036,2,20161101
A007972,5603,4,20221017
A007973,NO PROPORCIONADO,NO PROPORCIONADO,20221111
A007974,0155,10,20150316
A007975,0018,3,20151030
A007976,6011,8,20190502
A007977,5080,2,20200404
A007978,5001,7,20170419
A007979,5409,8,20160106
A007980,5098,1,20200617
A007981,5112,1,20210211
A007982,5389,9,20220801
A007983,5082,2,20200609
A007984,5389,9,20191017
A007985,5467,5,20200329
A007986,5074,8,20170705
A007987,0024,3,20170930
A007988,0024,3,20190813
A007989,5092,7,20161225
A007990,5092,7,20150119
A007991,5132,1,20220817
A007992,5995,9,20181016
A007993,5132,1,20210225
A007994,5683,1,20141205
A007995,5130,1,20190909
A007996,5150,1,20190304
A007997,5223,1,20220523
A007998,5509,1,20200426
A007999,5509,1,20180910
A008000,5509,1,20200815
A008001,0155,10,20200318
A008002,0121,3,20140421
A008003,5509,1,20211227
A008004,5638,1,20191107
A008005,5873,8,20161218
A008006,5090,8,20160607
A008007,0024,3,20150825
A008008,0107,4,20210927
A008009,5092,7,20170730
A008010,5092,7,20160422
A008011,5092,7,20160313
A008012,5092,7,20210201
A008013,0121,3,20211110
A008014,0121,3,20200630
A008015,0121,3,20150404
A008016,5081,2,20141028
A008017,5039,7,20190806
A008018,5176,8,20160823
A008019,5038,2,20150128
A008020,0024,3,20210412
A008021,NO PROPORCIONADO,NO PROPORCIONADO,20161114
A008022,5079,1,20191209
A008023,5993,8,20210930
A008024,5333,4,20180801
A008025,0024,3,20190227
A008026,5130,1,20161227
A008027,0126,10,20200105
A008028,5826,7,20221223
A008029,5826,7,20160611
A008030,5841,7,20171215
A008031,5421,4,20210419
A008032,5092,7,20140901
A008033,5065,8,20160605
A008034,5034,8,20150220
A008035,5053,2,20200819
A008036,5099,7,20181212
A008037,5099,7,20160916
A008038,6018,5,20180912
A008039,5735,7,20210703
A008040,5396,4,20190926
A008041,5183,7,20200602
A008042,5062,7,20210402
A008043,5187,7,20140917
A008044,5221,7,20180717
A008045,5088,4,20150714
A008046,5124,1,20220119
A008047,5082,2,20170106
A008048,5130,1,20200922
A008049,5223,1,20211112
A008050,5223,1,20150202
A008051,5251,1,20201013
A008052,5134,1,20150114
A008053,NO PROPORCIONADO,NO PROPORCIONADO,20200918
A008054,5251,1,20140418
A008055,0034,3,20180818
A008056,0024,3,20220131
A008057,0018,3,20191101
A008058,5057,2,20180428
A008059,5978,2,20200520
A008060,5031,8,20220412
A008061,NO PROPORCIONADO,NO PROPORCIONADO,20181205
A008062,NO PROPORCIONADO,NO PROPORCIONADO,20180602
A008063,NO PROPORCIONADO,NO PROPORCIONADO,20190616
A008064,5036,2,20170703
A008065,5038,2,20190906
A008066,5081,2,20200607
A008067,5050,7,20200525
A008068,0024,3,20220720
A008069,0110,3,20220129
A008070,0008,3,20180906
A008071,0008,3,20200615
A008072,NO PROPORCIONADO,NO PROPORCIONADO,20140720
A008073,5174,8,20210901
A008074,5995,9,20161224
A008075,0024,3,20190309
A008076,5992,5,20150908
A008077,5104,8,20170608
A008078,5293,8,20141005
A008079,5113,8,20160114
A008080,5891,8,20150226
A008081,5103,8,20201228
A008082,5392,2,20180202
A008083,5187,7,20220129
A008084,6033,5,20191001
A008085,5147,7,20220611
A008086,5626,9,20221230
A008087,NO PROPORCIONADO,NO PROPORCIONADO,20170215
A008088,0007,9,20220522
A008089,0089,3,20151115
A008090,0024,3,20140508
A008091,5028,4,20220711
A008092,NO PROPORCIONADO,NO PROPORCIONADO,20220514
A008093,NO PROPORCIONADO,NO PROPORCIONADO,20160623
A008094,5885,4,20171223
A008095,0024,3,20150930
A008096,5204,8,20160709
A008097,5180,8,20190707
A008098,NO PROPORCIONADO,NO PROPORCIONADO,20150620
A008099,5079,1,20170520
A008100,5058,2,20180315
A008101,5603,4,20190521
A008102,5603,4,20140505
A008103,5034,8,20221119
A008104,5034,8,20220522
A008105,5325,1,20141227
A008106,5237,1,20210727
A008107,5537,9,20211219
A008108,NO PROPORCIONADO,NO PROPORCIONADO,20210125
A008109,5147,7,20190227
A008110,5409,8,20201028
A008111,NO PROPORCIONADO,NO PROPORCIONADO,20170214
A008112,NO PROPORCIONADO,NO PROPORCIONADO,20171129
A008113,NO PROPORCIONADO,NO PROPORCIONADO,20160118
A008114,NO PROPORCIONADO,NO PROPORCIONADO,20150712
A008115,NO PROPORCIONADO,NO PROPORCIONADO,20190425
A008116,5075,8,20211007
A008117,0024,3,20140203
A008118,0121,3,20191210
A008119,0121,3,20150705
A008120,0018,3,20221206
A008121,5885,4,20201222
A008122,0146,10,20140226
A008123,0121,3,20150315
A008124,NO PROPORCIONADO,NO PROPORCIONADO,20221026
A008125,NO PROPORCIONADO,NO PROPORCIONADO,20160526
A008126,NO PROPORCIONADO,NO PROPORCIONADO,20211001
A008127,NO PROPORCIONADO,NO PROPORCIONADO,20220312
A008128,NO PROPORCIONADO,NO PROPORCIONADO,20170905
A008129,NO PROPORCIONADO,NO PROPORCIONADO,20200806
A008130,NO PROPORCIONADO,NO PROPORCIONADO,20210120
A008131,NO PROPORCIONADO,NO PROPORCIONADO,20190816
A008132,NO PROPORCIONADO,NO PROPORCIONADO,20170514
A008133,NO PROPORCIONADO,NO PROPORCIONADO,20150219
A008134,NO PROPORCIONADO,NO PROPORCIONADO,20200426
A008135,NO PROPORCIONADO,NO PROPORCIONADO,20170122
A008136,NO PROPORCIONADO,NO PROPORCIONADO,20150810
A008137,NO PROPORCIONADO,NO PROPORCIONADO,20190929
A008138,NO PROPORCIONADO,NO PROPORCIONADO,20160409
A008139,NO PROPORCIONADO,NO PROPORCIONADO,20161224
A008140,NO PROPORCIONADO,NO PROPORCIONADO,20210130
A008141,NO PROPORCIONADO,NO PROPORCIONADO,20180528
A008142,5638,1,20170210
A008143,NO PROPORCIONADO,NO PROPORCIONADO,20141216
A008144,NO PROPORCIONADO,NO PROPORCIONADO,20210318
A008145,NO PROPORCIONADO,NO PROPORCIONADO,20210311
A008146,NO PROPORCIONADO,NO PROPORCIONADO,20211003
A008147,5070,1,20200726
A008148,5070,1,20180305
A008149,5219,1,20181229
A008150,5219,1,20150312
A008151,5907,1,20141008
A008152,5091,1,20161005
A008153,NO PROPORCIONADO,NO PROPORCIONADO,20210423
A008154,5880,9,20141128
A008155,NO PROPORCIONADO,NO PROPORCIONADO,20151207
A008156,NO PROPORCIONADO,NO PROPORCIONADO,20180623
A008157,5200,8,20220922
A008158,5880,9,20170824
A008159,NO PROPORCIONADO,NO PROPORCIONADO,20191026
A008160,NO PROPORCIONADO,NO PROPORCIONADO,20191229
A008161,NO PROPORCIONADO,NO PROPORCIONADO,20140905
A008162,NO PROPORCIONADO,NO PROPORCIONADO,20150216
A008163,NO PROPORCIONADO,NO PROPORCIONADO,20170630
A008164,NO PROPORCIONADO,NO PROPORCIONADO,20201223
A008165,0018,3,20170722
A008166,0024,3,20190620
A008167,0024,3,20200731
A008168,5001,7,20220307
A008169,NO PROPORCIONADO,NO PROPORCIONADO,20190517
A008170,5088,4,20180313
A008171,5080,2,20200805
A008172,5064,8,20171205
A008173,5001,7,20140610
A008174,NO PROPORCIONADO,NO PROPORCIONADO,20151109
A008175,NO PROPORCIONADO,NO PROPORCIONADO,20211101
A008176,NO PROPORCIONADO,NO PROPORCIONADO,20141231
A008177,5038,2,20200813
A008178,5176,8,20190702
A008179,5053,2,20160408
A008180,5057,2,20201024
A008181,5044,2,20200831
A008182,5031,8,20190525
A008183,5431,4,20140522
A008184,0024,3,20160831
A008185,0024,3,20160331
A008186,NO PROPORCIONADO,NO PROPORCIONADO,20160523
A008187,NO PROPORCIONADO,NO PROPORCIONADO,20191222
