TimeID,Anio,Semestre,Cuatrimestre,Trimestre,Mes,Dia_semana,Dia
20140101,2014,1S,1C,1T,1,Wednesday,1
20140102,2014,1S,1C,1T,1,Thursday,2
20140103,2014,1S,1C,1T,1,Friday,3
20140104,2014,1S,1C,1T,1,Saturday,4
20140105,2014,1S,1C,1T,1,Sunday,5
20140106,2014,1S,1C,1T,1,Monday,6
20140107,2014,1S,1C,1T,1,Tuesday,7
20140108,2014,1S,1C,1T,1,Wednesday,8
20140109,2014,1S,1C,1T,1,Thursday,9
20140110,2014,1S,1C,1T,1,Friday,10
20140111,2014,1S,1C,1T,1,Saturday,11
20140112,2014,1S,1C,1T,1,Sunday,12
20140113,2014,1S,1C,1T,1,Monday,13
20140114,2014,1S,1C,1T,1,Tuesday,14
20140115,2014,1S,1C,1T,1,Wednesday,15
20140116,2014,1S,1C,1T,1,Thursday,16
20140117,2014,1S,1C,1T,1,Friday,17
20140118,2014,1S,1C,1T,1,Saturday,18
20140119,2014,1S,1C,1T,1,Sunday,19
20140120,2014,1S,1C,1T,1,Monday,20
20140121,2014,1S,1C,1T,1,Tuesday,21
20140122,2014,1S,1C,1T,1,Wednesday,22
20140123,2014,1S,1C,1T,1,Thursday,23
20140124,2014,1S,1C,1T,1,Friday,24
20140125,2014,1S,1C,1T,1,Saturday,25
20140126,2014,1S,1C,1T,1,Sunday,26
20140127,2014,1S,1C,1T,1,Monday,27
20140128,2014,1S,1C,1T,1,Tuesday,28
20140129,2014,1S,1C,1T,1,Wednesday,29
20140130,2014,1S,1C,1T,1,Thursday,30
20140131,2014,1S,1C,1T,1,Friday,31
20140201,2014,1S,1C,1T,2,Saturday,1
20140202,2014,1S,1C,1T,2,Sunday,2
20140203,2014,1S,1C,1T,2,Monday,3
20140204,2014,1S,1C,1T,2,Tuesday,4
20140205,2014,1S,1C,1T,2,Wednesday,5
20140206,2014,1S,1C,1T,2,Thursday,6
20140207,2014,1S,1C,1T,2,Friday,7
20140208,2014,1S,1C,1T,2,Saturday,8
20140209,2014,1S,1C,1T,2,Sunday,9
20140210,2014,1S,1C,1T,2,Monday,10
20140211,2014,1S,1C,1T,2,Tuesday,11
20140212,2014,1S,1C,1T,2,Wednesday,12
20140213,2014,1S,1C,1T,2,Thursday,13
20140214,2014,1S,1C,1T,2,Friday,14
20140215,2014,1S,1C,1T,2,Saturday,15
20140216,2014,1S,1C,1T,2,Sunday,16
20140217,2014,1S,1C,1T,2,Monday,17
20140218,2014,1S,1C,1T,2,Tuesday,18
20140219,2014,1S,1C,1T,2,Wednesday,19
20140220,2014,1S,1C,1T,2,Thursday,20
20140221,2014,1S,1C,1T,2,Friday,21
20140222,2014,1S,1C,1T,2,Saturday,22
20140223,2014,1S,1C,1T,2,Sunday,23
20140224,2014,1S,1C,1T,2,Monday,24
20140225,2014,1S,1C,1T,2,Tuesday,25
20140226,2014,1S,1C,1T,2,Wednesday,26
20140227,2014,1S,1C,1T,2,Thursday,27
20140228,2014,1S,1C,1T,2,Friday,28
20140301,2014,1S,1C,1T,3,Saturday,1
20140302,2014,1S,1C,1T,3,Sunday,2
20140303,2014,1S,1C,1T,3,Monday,3
20140304,2014,1S,1C,1T,3,Tuesday,4
20140305,2014,1S,1C,1T,3,Wednesday,5
20140306,2014,1S,1C,1T,3,Thursday,6
20140307,2014,1S,1C,1T,3,Friday,7
20140308,2014,1S,1C,1T,3,Saturday,8
20140309,2014,1S,1C,1T,3,Sunday,9
20140310,2014,1S,1C,1T,3,Monday,10
20140311,2014,1S,1C,1T,3,Tuesday,11
20140312,2014,1S,1C,1T,3,Wednesday,12
20140313,2014,1S,1C,1T,3,Thursday,13
20140314,2014,1S,1C,1T,3,Friday,14
20140315,2014,1S,1C,1T,3,Saturday,15
20140316,2014,1S,1C,1T,3,Sunday,16
20140317,2014,1S,1C,1T,3,Monday,17
20140318,2014,1S,1C,1T,3,Tuesday,18
20140319,2014,1S,1C,1T,3,Wednesday,19
20140320,2014,1S,1C,1T,3,Thursday,20
20140321,2014,1S,1C,1T,3,Friday,21
20140322,2014,1S,1C,1T,3,Saturday,22
20140323,2014,1S,1C,1T,3,Sunday,23
20140324,2014,1S,1C,1T,3,Monday,24
20140325,2014,1S,1C,1T,3,Tuesday,25
20140326,2014,1S,1C,1T,3,Wednesday,26
20140327,2014,1S,1C,1T,3,Thursday,27
20140328,2014,1S,1C,1T,3,Friday,28
20140329,2014,1S,1C,1T,3,Saturday,29
20140330,2014,1S,1C,1T,3,Sunday,30
20140331,2014,1S,1C,1T,3,Monday,31
20140401,2014,1S,1C,2T,4,Tuesday,1
20140402,2014,1S,1C,2T,4,Wednesday,2
20140403,2014,1S,1C,2T,4,Thursday,3
20140404,2014,1S,1C,2T,4,Friday,4
20140405,2014,1S,1C,2T,4,Saturday,5
20140406,2014,1S,1C,2T,4,Sunday,6
20140407,2014,1S,1C,2T,4,Monday,7
20140408,2014,1S,1C,2T,4,Tuesday,8
20140409,2014,1S,1C,2T,4,Wednesday,9
20140410,2014,1S,1C,2T,4,Thursday,10
20140411,2014,1S,1C,2T,4,Friday,11
20140412,2014,1S,1C,2T,4,Saturday,12
20140413,2014,1S,1C,2T,4,Sunday,13
20140414,2014,1S,1C,2T,4,Monday,14
20140415,2014,1S,1C,2T,4,Tuesday,15
20140416,2014,1S,1C,2T,4,Wednesday,16
20140417,2014,1S,1C,2T,4,Thursday,17
20140418,2014,1S,1C,2T,4,Friday,18
20140419,2014,1S,1C,2T,4,Saturday,19
20140420,2014,1S,1C,2T,4,Sunday,20
20140421,2014,1S,1C,2T,4,Monday,21
20140422,2014,1S,1C,2T,4,Tuesday,22
20140423,2014,1S,1C,2T,4,Wednesday,23
20140424,2014,1S,1C,2T,4,Thursday,24
20140425,2014,1S,1C,2T,4,Friday,25
20140426,2014,1S,1C,2T,4,Saturday,26
20140427,2014,1S,1C,2T,4,Sunday,27
20140428,2014,1S,1C,2T,4,Monday,28
20140429,2014,1S,1C,2T,4,Tuesday,29
20140430,2014,1S,1C,2T,4,Wednesday,30
20140501,2014,1S,2C,2T,5,Thursday,1
20140502,2014,1S,2C,2T,5,Friday,2
20140503,2014,1S,2C,2T,5,Saturday,3
20140504,2014,1S,2C,2T,5,Sunday,4
20140505,2014,1S,2C,2T,5,Monday,5
20140506,2014,1S,2C,2T,5,Tuesday,6
20140507,2014,1S,2C,2T,5,Wednesday,7
20140508,2014,1S,2C,2T,5,Thursday,8
20140509,2014,1S,2C,2T,5,Friday,9
20140510,2014,1S,2C,2T,5,Saturday,10
20140511,2014,1S,2C,2T,5,Sunday,11
20140512,2014,1S,2C,2T,5,Monday,12
20140513,2014,1S,2C,2T,5,Tuesday,13
20140514,2014,1S,2C,2T,5,Wednesday,14
20140515,2014,1S,2C,2T,5,Thursday,15
20140516,2014,1S,2C,2T,5,Friday,16
20140517,2014,1S,2C,2T,5,Saturday,17
20140518,2014,1S,2C,2T,5,Sunday,18
20140519,2014,1S,2C,2T,5,Monday,19
20140520,2014,1S,2C,2T,5,Tuesday,20
20140521,2014,1S,2C,2T,5,Wednesday,21
20140522,2014,1S,2C,2T,5,Thursday,22
20140523,2014,1S,2C,2T,5,Friday,23
20140524,2014,1S,2C,2T,5,Saturday,24
20140525,2014,1S,2C,2T,5,Sunday,25
20140526,2014,1S,2C,2T,5,Monday,26
20140527,2014,1S,2C,2T,5,Tuesday,27
20140528,2014,1S,2C,2T,5,Wednesday,28
20140529,2014,1S,2C,2T,5,Thursday,29
20140530,2014,1S,2C,2T,5,Friday,30
20140531,2014,1S,2C,2T,5,Saturday,31
20140601,2014,1S,2C,2T,6,Sunday,1
20140602,2014,1S,2C,2T,6,Monday,2
20140603,2014,1S,2C,2T,6,Tuesday,3
20140604,2014,1S,2C,2T,6,Wednesday,4
20140605,2014,1S,2C,2T,6,Thursday,5
20140606,2014,1S,2C,2T,6,Friday,6
20140607,2014,1S,2C,2T,6,Saturday,7
20140608,2014,1S,2C,2T,6,Sunday,8
20140609,2014,1S,2C,2T,6,Monday,9
20140610,2014,1S,2C,2T,6,Tuesday,10
20140611,2014,1S,2C,2T,6,Wednesday,11
20140612,2014,1S,2C,2T,6,Thursday,12
20140613,2014,1S,2C,2T,6,Friday,13
20140614,2014,1S,2C,2T,6,Saturday,14
20140615,2014,1S,2C,2T,6,Sunday,15
20140616,2014,1S,2C,2T,6,Monday,16
20140617,2014,1S,2C,2T,6,Tuesday,17
20140618,2014,1S,2C,2T,6,Wednesday,18
20140619,2014,1S,2C,2T,6,Thursday,19
20140620,2014,1S,2C,2T,6,Friday,20
20140621,2014,1S,2C,2T,6,Saturday,21
20140622,2014,1S,2C,2T,6,Sunday,22
20140623,2014,1S,2C,2T,6,Monday,23
20140624,2014,1S,2C,2T,6,Tuesday,24
20140625,2014,1S,2C,2T,6,Wednesday,25
20140626,2014,1S,2C,2T,6,Thursday,26
20140627,2014,1S,2C,2T,6,Friday,27
20140628,2014,1S,2C,2T,6,Saturday,28
20140629,2014,1S,2C,2T,6,Sunday,29
20140630,2014,1S,2C,2T,6,Monday,30
20140701,2014,2S,2C,3T,7,Tuesday,1
20140702,2014,2S,2C,3T,7,Wednesday,2
20140703,2014,2S,2C,3T,7,Thursday,3
20140704,2014,2S,2C,3T,7,Friday,4
20140705,2014,2S,2C,3T,7,Saturday,5
20140706,2014,2S,2C,3T,7,Sunday,6
20140707,2014,2S,2C,3T,7,Monday,7
20140708,2014,2S,2C,3T,7,Tuesday,8
20140709,2014,2S,2C,3T,7,Wednesday,9
20140710,2014,2S,2C,3T,7,Thursday,10
20140711,2014,2S,2C,3T,7,Friday,11
20140712,2014,2S,2C,3T,7,Saturday,12
20140713,2014,2S,2C,3T,7,Sunday,13
20140714,2014,2S,2C,3T,7,Monday,14
20140715,2014,2S,2C,3T,7,Tuesday,15
20140716,2014,2S,2C,3T,7,Wednesday,16
20140717,2014,2S,2C,3T,7,Thursday,17
20140718,2014,2S,2C,3T,7,Friday,18
20140719,2014,2S,2C,3T,7,Saturday,19
20140720,2014,2S,2C,3T,7,Sunday,20
20140721,2014,2S,2C,3T,7,Monday,21
20140722,2014,2S,2C,3T,7,Tuesday,22
20140723,2014,2S,2C,3T,7,Wednesday,23
20140724,2014,2S,2C,3T,7,Thursday,24
20140725,2014,2S,2C,3T,7,Friday,25
20140726,2014,2S,2C,3T,7,Saturday,26
20140727,2014,2S,2C,3T,7,Sunday,27
20140728,2014,2S,2C,3T,7,Monday,28
20140729,2014,2S,2C,3T,7,Tuesday,29
20140730,2014,2S,2C,3T,7,Wednesday,30
20140731,2014,2S,2C,3T,7,Thursday,31
20140801,2014,2S,2C,3T,8,Friday,1
20140802,2014,2S,2C,3T,8,Saturday,2
20140803,2014,2S,2C,3T,8,Sunday,3
20140804,2014,2S,2C,3T,8,Monday,4
20140805,2014,2S,2C,3T,8,Tuesday,5
20140806,2014,2S,2C,3T,8,Wednesday,6
20140807,2014,2S,2C,3T,8,Thursday,7
20140808,2014,2S,2C,3T,8,Friday,8
20140809,2014,2S,2C,3T,8,Saturday,9
20140810,2014,2S,2C,3T,8,Sunday,10
20140811,2014,2S,2C,3T,8,Monday,11
20140812,2014,2S,2C,3T,8,Tuesday,12
20140813,2014,2S,2C,3T,8,Wednesday,13
20140814,2014,2S,2C,3T,8,Thursday,14
20140815,2014,2S,2C,3T,8,Friday,15
20140816,2014,2S,2C,3T,8,Saturday,16
20140817,2014,2S,2C,3T,8,Sunday,17
20140818,2014,2S,2C,3T,8,Monday,18
20140819,2014,2S,2C,3T,8,Tuesday,19
20140820,2014,2S,2C,3T,8,Wednesday,20
20140821,2014,2S,2C,3T,8,Thursday,21
20140822,2014,2S,2C,3T,8,Friday,22
20140823,2014,2S,2C,3T,8,Saturday,23
20140824,2014,2S,2C,3T,8,Sunday,24
20140825,2014,2S,2C,3T,8,Monday,25
20140826,2014,2S,2C,3T,8,Tuesday,26
20140827,2014,2S,2C,3T,8,Wednesday,27
20140828,2014,2S,2C,3T,8,Thursday,28
20140829,2014,2S,2C,3T,8,Friday,29
20140830,2014,2S,2C,3T,8,Saturday,30
20140831,2014,2S,2C,3T,8,Sunday,31
20140901,2014,2S,3C,3T,9,Monday,1
20140902,2014,2S,3C,3T,9,Tuesday,2
20140903,2014,2S,3C,3T,9,Wednesday,3
20140904,2014,2S,3C,3T,9,Thursday,4
20140905,2014,2S,3C,3T,9,Friday,5
20140906,2014,2S,3C,3T,9,Saturday,6
20140907,2014,2S,3C,3T,9,Sunday,7
20140908,2014,2S,3C,3T,9,Monday,8
20140909,2014,2S,3C,3T,9,Tuesday,9
20140910,2014,2S,3C,3T,9,Wednesday,10
20140911,2014,2S,3C,3T,9,Thursday,11
20140912,2014,2S,3C,3T,9,Friday,12
20140913,2014,2S,3C,3T,9,Saturday,13
20140914,2014,2S,3C,3T,9,Sunday,14
20140915,2014,2S,3C,3T,9,Monday,15
20140916,2014,2S,3C,3T,9,Tuesday,16
20140917,2014,2S,3C,3T,9,Wednesday,17
20140918,2014,2S,3C,3T,9,Thursday,18
20140919,2014,2S,3C,3T,9,Friday,19
20140920,2014,2S,3C,3T,9,Saturday,20
20140921,2014,2S,3C,3T,9,Sunday,21
20140922,2014,2S,3C,3T,9,Monday,22
20140923,2014,2S,3C,3T,9,Tuesday,23
20140924,2014,2S,3C,3T,9,Wednesday,24
20140925,2014,2S,3C,3T,9,Thursday,25
20140926,2014,2S,3C,3T,9,Friday,26
20140927,2014,2S,3C,3T,9,Saturday,27
20140928,2014,2S,3C,3T,9,Sunday,28
20140929,2014,2S,3C,3T,9,Monday,29
20140930,2014,2S,3C,3T,9,Tuesday,30
20141001,2014,2S,3C,4T,10,Wednesday,1
20141002,2014,2S,3C,4T,10,Thursday,2
20141003,2014,2S,3C,4T,10,Friday,3
20141004,2014,2S,3C,4T,10,Saturday,4
20141005,2014,2S,3C,4T,10,Sunday,5
20141006,2014,2S,3C,4T,10,Monday,6
20141007,2014,2S,3C,4T,10,Tuesday,7
20141008,2014,2S,3C,4T,10,Wednesday,8
20141009,2014,2S,3C,4T,10,Thursday,9
20141010,2014,2S,3C,4T,10,Friday,10
20141011,2014,2S,3C,4T,10,Saturday,11
20141012,2014,2S,3C,4T,10,Sunday,12
20141013,2014,2S,3C,4T,10,Monday,13
20141014,2014,2S,3C,4T,10,Tuesday,14
20141015,2014,2S,3C,4T,10,Wednesday,15
20141016,2014,2S,3C,4T,10,Thursday,16
20141017,2014,2S,3C,4T,10,Friday,17
20141018,2014,2S,3C,4T,10,Saturday,18
20141019,2014,2S,3C,4T,10,Sunday,19
20141020,2014,2S,3C,4T,10,Monday,20
20141021,2014,2S,3C,4T,10,Tuesday,21
20141022,2014,2S,3C,4T,10,Wednesday,22
20141023,2014,2S,3C,4T,10,Thursday,23
20141024,2014,2S,3C,4T,10,Friday,24
20141025,2014,2S,3C,4T,10,Saturday,25
20141026,2014,2S,3C,4T,10,Sunday,26
20141027,2014,2S,3C,4T,10,Monday,27
20141028,2014,2S,3C,4T,10,Tuesday,28
20141029,2014,2S,3C,4T,10,Wednesday,29
20141030,2014,2S,3C,4T,10,Thursday,30
20141031,2014,2S,3C,4T,10,Friday,31
20141101,2014,2S,3C,4T,11,Saturday,1
20141102,2014,2S,3C,4T,11,Sunday,2
20141103,2014,2S,3C,4T,11,Monday,3
20141104,2014,2S,3C,4T,11,Tuesday,4
20141105,2014,2S,3C,4T,11,Wednesday,5
20141106,2014,2S,3C,4T,11,Thursday,6
20141107,2014,2S,3C,4T,11,Friday,7
20141108,2014,2S,3C,4T,11,Saturday,8
20141109,2014,2S,3C,4T,11,Sunday,9
20141110,2014,2S,3C,4T,11,Monday,10
20141111,2014,2S,3C,4T,11,Tuesday,11
20141112,2014,2S,3C,4T,11,Wednesday,12
20141113,2014,2S,3C,4T,11,Thursday,13
20141114,2014,2S,3C,4T,11,Friday,14
20141115,2014,2S,3C,4T,11,Saturday,15
20141116,2014,2S,3C,4T,11,Sunday,16
20141117,2014,2S,3C,4T,11,Monday,17
20141118,2014,2S,3C,4T,11,Tuesday,18
20141119,2014,2S,3C,4T,11,Wednesday,19
20141120,2014,2S,3C,4T,11,Thursday,20
20141121,2014,2S,3C,4T,11,Friday,21
20141122,2014,2S,3C,4T,11,Saturday,22
20141123,2014,2S,3C,4T,11,Sunday,23
20141124,2014,2S,3C,4T,11,Monday,24
20141125,2014,2S,3C,4T,11,Tuesday,25
20141126,2014,2S,3C,4T,11,Wednesday,26
20141127,2014,2S,3C,4T,11,Thursday,27
20141128,2014,2S,3C,4T,11,Friday,28
20141129,2014,2S,3C,4T,11,Saturday,29
20141130,2014,2S,3C,4T,11,Sunday,30
20141201,2014,2S,3C,4T,12,Monday,1
20141202,2014,2S,3C,4T,12,Tuesday,2
20141203,2014,2S,3C,4T,12,Wednesday,3
20141204,2014,2S,3C,4T,12,Thursday,4
20141205,2014,2S,3C,4T,12,Friday,5
20141206,2014,2S,3C,4T,12,Saturday,6
20141207,2014,2S,3C,4T,12,Sunday,7
20141208,2014,2S,3C,4T,12,Monday,8
20141209,2014,2S,3C,4T,12,Tuesday,9
20141210,2014,2S,3C,4T,12,Wednesday,10
20141211,2014,2S,3C,4T,12,Thursday,11
20141212,2014,2S,3C,4T,12,Friday,12
20141213,2014,2S,3C,4T,12,Saturday,13
20141214,2014,2S,3C,4T,12,Sunday,14
20141215,2014,2S,3C,4T,12,Monday,15
20141216,2014,2S,3C,4T,12,Tuesday,16
20141217,2014,2S,3C,4T,12,Wednesday,17
20141218,2014,2S,3C,4T,12,Thursday,18
20141219,2014,2S,3C,4T,12,Friday,19
20141220,2014,2S,3C,4T,12,Saturday,20
20141221,2014,2S,3C,4T,12,Sunday,21
20141222,2014,2S,3C,4T,12,Monday,22
20141223,2014,2S,3C,4T,12,Tuesday,23
20141224,2014,2S,3C,4T,12,Wednesday,24
20141225,2014,2S,3C,4T,12,Thursday,25
20141226,2014,2S,3C,4T,12,Friday,26
20141227,2014,2S,3C,4T,12,Saturday,27
20141228,2014,2S,3C,4T,12,Sunday,28
20141229,2014,2S,3C,4T,12,Monday,29
20141230,2014,2S,3C,4T,12,Tuesday,30
20141231,2014,2S,3C,4T,12,Wednesday,31
20150101,2015,1S,1C,1T,1,Thursday,1
20150102,2015,1S,1C,1T,1,Friday,2
20150103,2015,1S,1C,1T,1,Saturday,3
20150104,2015,1S,1C,1T,1,Sunday,4
20150105,2015,1S,1C,1T,1,Monday,5
20150106,2015,1S,1C,1T,1,Tuesday,6
20150107,2015,1S,1C,1T,1,Wednesday,7
20150108,2015,1S,1C,1T,1,Thursday,8
20150109,2015,1S,1C,1T,1,Friday,9
20150110,2015,1S,1C,1T,1,Saturday,10
20150111,2015,1S,1C,1T,1,Sunday,11
20150112,2015,1S,1C,1T,1,Monday,12
20150113,2015,1S,1C,1T,1,Tuesday,13
20150114,2015,1S,1C,1T,1,Wednesday,14
20150115,2015,1S,1C,1T,1,Thursday,15
20150116,2015,1S,1C,1T,1,Friday,16
20150117,2015,1S,1C,1T,1,Saturday,17
20150118,2015,1S,1C,1T,1,Sunday,18
20150119,2015,1S,1C,1T,1,Monday,19
20150120,2015,1S,1C,1T,1,Tuesday,20
20150121,2015,1S,1C,1T,1,Wednesday,21
20150122,2015,1S,1C,1T,1,Thursday,22
20150123,2015,1S,1C,1T,1,Friday,23
20150124,2015,1S,1C,1T,1,Saturday,24
20150125,2015,1S,1C,1T,1,Sunday,25
20150126,2015,1S,1C,1T,1,Monday,26
20150127,2015,1S,1C,1T,1,Tuesday,27
20150128,2015,1S,1C,1T,1,Wednesday,28
20150129,2015,1S,1C,1T,1,Thursday,29
20150130,2015,1S,1C,1T,1,Friday,30
20150131,2015,1S,1C,1T,1,Saturday,31
20150201,2015,1S,1C,1T,2,Sunday,1
20150202,2015,1S,1C,1T,2,Monday,2
20150203,2015,1S,1C,1T,2,Tuesday,3
20150204,2015,1S,1C,1T,2,Wednesday,4
20150205,2015,1S,1C,1T,2,Thursday,5
20150206,2015,1S,1C,1T,2,Friday,6
20150207,2015,1S,1C,1T,2,Saturday,7
20150208,2015,1S,1C,1T,2,Sunday,8
20150209,2015,1S,1C,1T,2,Monday,9
20150210,2015,1S,1C,1T,2,Tuesday,10
20150211,2015,1S,1C,1T,2,Wednesday,11
20150212,2015,1S,1C,1T,2,Thursday,12
20150213,2015,1S,1C,1T,2,Friday,13
20150214,2015,1S,1C,1T,2,Saturday,14
20150215,2015,1S,1C,1T,2,Sunday,15
20150216,2015,1S,1C,1T,2,Monday,16
20150217,2015,1S,1C,1T,2,Tuesday,17
20150218,2015,1S,1C,1T,2,Wednesday,18
20150219,2015,1S,1C,1T,2,Thursday,19
20150220,2015,1S,1C,1T,2,Friday,20
20150221,2015,1S,1C,1T,2,Saturday,21
20150222,2015,1S,1C,1T,2,Sunday,22
20150223,2015,1S,1C,1T,2,Monday,23
20150224,2015,1S,1C,1T,2,Tuesday,24
20150225,2015,1S,1C,1T,2,Wednesday,25
20150226,2015,1S,1C,1T,2,Thursday,26
20150227,2015,1S,1C,1T,2,Friday,27
20150228,2015,1S,1C,1T,2,Saturday,28
20150301,2015,1S,1C,1T,3,Sunday,1
20150302,2015,1S,1C,1T,3,Monday,2
20150303,2015,1S,1C,1T,3,Tuesday,3
20150304,2015,1S,1C,1T,3,Wednesday,4
20150305,2015,1S,1C,1T,3,Thursday,5
20150306,2015,1S,1C,1T,3,Friday,6
20150307,2015,1S,1C,1T,3,Saturday,7
20150308,2015,1S,1C,1T,3,Sunday,8
20150309,2015,1S,1C,1T,3,Monday,9
20150310,2015,1S,1C,1T,3,Tuesday,10
20150311,2015,1S,1C,1T,3,Wednesday,11
20150312,2015,1S,1C,1T,3,Thursday,12
20150313,2015,1S,1C,1T,3,Friday,13
20150314,2015,1S,1C,1T,3,Saturday,14
20150315,2015,1S,1C,1T,3,Sunday,15
20150316,2015,1S,1C,1T,3,Monday,16
20150317,2015,1S,1C,1T,3,Tuesday,17
20150318,2015,1S,1C,1T,3,Wednesday,18
20150319,2015,1S,1C,1T,3,Thursday,19
20150320,2015,1S,1C,1T,3,Friday,20
20150321,2015,1S,1C,1T,3,Saturday,21
20150322,2015,1S,1C,1T,3,Sunday,22
20150323,2015,1S,1C,1T,3,Monday,23
20150324,2015,1S,1C,1T,3,Tuesday,24
20150325,2015,1S,1C,1T,3,Wednesday,25
20150326,2015,1S,1C,1T,3,Thursday,26
20150327,2015,1S,1C,1T,3,Friday,27
20150328,2015,1S,1C,1T,3,Saturday,28
20150329,2015,1S,1C,1T,3,Sunday,29
20150330,2015,1S,1C,1T,3,Monday,30
20150331,2015,1S,1C,1T,3,Tuesday,31
20150401,2015,1S,1C,2T,4,Wednesday,1
20150402,2015,1S,1C,2T,4,Thursday,2
20150403,2015,1S,1C,2T,4,Friday,3
20150404,2015,1S,1C,2T,4,Saturday,4
20150405,2015,1S,1C,2T,4,Sunday,5
20150406,2015,1S,1C,2T,4,Monday,6
20150407,2015,1S,1C,2T,4,Tuesday,7
20150408,2015,1S,1C,2T,4,Wednesday,8
20150409,2015,1S,1C,2T,4,Thursday,9
20150410,2015,1S,1C,2T,4,Friday,10
20150411,2015,1S,1C,2T,4,Saturday,11
20150412,2015,1S,1C,2T,4,Sunday,12
20150413,2015,1S,1C,2T,4,Monday,13
20150414,2015,1S,1C,2T,4,Tuesday,14
20150415,2015,1S,1C,2T,4,Wednesday,15
20150416,2015,1S,1C,2T,4,Thursday,16
20150417,2015,1S,1C,2T,4,Friday,17
20150418,2015,1S,1C,2T,4,Saturday,18
20150419,2015,1S,1C,2T,4,Sunday,19
20150420,2015,1S,1C,2T,4,Monday,20
20150421,2015,1S,1C,2T,4,Tuesday,21
20150422,2015,1S,1C,2T,4,Wednesday,22
20150423,2015,1S,1C,2T,4,Thursday,23
20150424,2015,1S,1C,2T,4,Friday,24
20150425,2015,1S,1C,2T,4,Saturday,25
20150426,2015,1S,1C,2T,4,Sunday,26
20150427,2015,1S,1C,2T,4,Monday,27
20150428,2015,1S,1C,2T,4,Tuesday,28
20150429,2015,1S,1C,2T,4,Wednesday,29
20150430,2015,1S,1C,2T,4,Thursday,30
20150501,2015,1S,2C,2T,5,Friday,1
20150502,2015,1S,2C,2T,5,Saturday,2
20150503,2015,1S,2C,2T,5,Sunday,3
20150504,2015,1S,2C,2T,5,Monday,4
20150505,2015,1S,2C,2T,5,Tuesday,5
20150506,2015,1S,2C,2T,5,Wednesday,6
20150507,2015,1S,2C,2T,5,Thursday,7
20150508,2015,1S,2C,2T,5,Friday,8
20150509,2015,1S,2C,2T,5,Saturday,9
20150510,2015,1S,2C,2T,5,Sunday,10
20150511,2015,1S,2C,2T,5,Monday,11
20150512,2015,1S,2C,2T,5,Tuesday,12
20150513,2015,1S,2C,2T,5,Wednesday,13
20150514,2015,1S,2C,2T,5,Thursday,14
20150515,2015,1S,2C,2T,5,Friday,15
20150516,2015,1S,2C,2T,5,Saturday,16
20150517,2015,1S,2C,2T,5,Sunday,17
20150518,2015,1S,2C,2T,5,Monday,18
20150519,2015,1S,2C,2T,5,Tuesday,19
20150520,2015,1S,2C,2T,5,Wednesday,20
20150521,2015,1S,2C,2T,5,Thursday,21
20150522,2015,1S,2C,2T,5,Friday,22
20150523,2015,1S,2C,2T,5,Saturday,23
20150524,2015,1S,2C,2T,5,Sunday,24
20150525,2015,1S,2C,2T,5,Monday,25
20150526,2015,1S,2C,2T,5,Tuesday,26
20150527,2015,1S,2C,2T,5,Wednesday,27
20150528,2015,1S,2C,2T,5,Thursday,28
20150529,2015,1S,2C,2T,5,Friday,29
20150530,2015,1S,2C,2T,5,Saturday,30
20150531,2015,1S,2C,2T,5,Sunday,31
20150601,2015,1S,2C,2T,6,Monday,1
20150602,2015,1S,2C,2T,6,Tuesday,2
20150603,2015,1S,2C,2T,6,Wednesday,3
20150604,2015,1S,2C,2T,6,Thursday,4
20150605,2015,1S,2C,2T,6,Friday,5
20150606,2015,1S,2C,2T,6,Saturday,6
20150607,2015,1S,2C,2T,6,Sunday,7
20150608,2015,1S,2C,2T,6,Monday,8
20150609,2015,1S,2C,2T,6,Tuesday,9
20150610,2015,1S,2C,2T,6,Wednesday,10
20150611,2015,1S,2C,2T,6,Thursday,11
20150612,2015,1S,2C,2T,6,Friday,12
20150613,2015,1S,2C,2T,6,Saturday,13
20150614,2015,1S,2C,2T,6,Sunday,14
20150615,2015,1S,2C,2T,6,Monday,15
20150616,2015,1S,2C,2T,6,Tuesday,16
20150617,2015,1S,2C,2T,6,Wednesday,17
20150618,2015,1S,2C,2T,6,Thursday,18
20150619,2015,1S,2C,2T,6,Friday,19
20150620,2015,1S,2C,2T,6,Saturday,20
20150621,2015,1S,2C,2T,6,Sunday,21
20150622,2015,1S,2C,2T,6,Monday,22
20150623,2015,1S,2C,2T,6,Tuesday,23
20150624,2015,1S,2C,2T,6,Wednesday,24
20150625,2015,1S,2C,2T,6,Thursday,25
20150626,2015,1S,2C,2T,6,Friday,26
20150627,2015,1S,2C,2T,6,Saturday,27
20150628,2015,1S,2C,2T,6,Sunday,28
20150629,2015,1S,2C,2T,6,Monday,29
20150630,2015,1S,2C,2T,6,Tuesday,30
20150701,2015,2S,2C,3T,7,Wednesday,1
20150702,2015,2S,2C,3T,7,Thursday,2
20150703,2015,2S,2C,3T,7,Friday,3
20150704,2015,2S,2C,3T,7,Saturday,4
20150705,2015,2S,2C,3T,7,Sunday,5
20150706,2015,2S,2C,3T,7,Monday,6
20150707,2015,2S,2C,3T,7,Tuesday,7
20150708,2015,2S,2C,3T,7,Wednesday,8
20150709,2015,2S,2C,3T,7,Thursday,9
20150710,2015,2S,2C,3T,7,Friday,10
20150711,2015,2S,2C,3T,7,Saturday,11
20150712,2015,2S,2C,3T,7,Sunday,12
